Item,CitationFlow,TrustFlow,TopicalTrustFlow_Topic_0,TopicalTrustFlow_Value_0,TopicalTrustFlow_Topic_1,TopicalTrustFlow_Value_1,TopicalTrustFlow_Topic_2,TopicalTrustFlow_Value_2,TopicalTrustFlow_Topic_3,TopicalTrustFlow_Value_3,TopicalTrustFlow_Topic_4,TopicalTrustFlow_Value_4,TopicalTrustFlow_Topic_5,TopicalTrustFlow_Value_5,TopicalTrustFlow_Topic_6,TopicalTrustFlow_Value_6,TopicalTrustFlow_Topic_7,TopicalTrustFlow_Value_7,TopicalTrustFlow_Topic_8,TopicalTrustFlow_Value_8,TopicalTrustFlow_Topic_9,TopicalTrustFlow_Value_9,Crawled,LastCrawlDate,LastCrawlResult,Redirect,FinalRedirectResult,OutLinksPages,OutLinksInternal,OutLinksExternal,OutDomainsExternal,LastSeen,Title,RedirectTo,Language,LanguageDesc,LanguageConfidence,LanguagePageRatios,RefLanguage,RefLanguageDesc,RefLanguageConfidence,RefLanguagePageRatios,CrawledURLs,RootDomainIPAddress,TotalNonUniqueLinks,NonUniqueLinkTypeLive,NonUniqueLinkTypeDeleted,NonUniqueLinkTypeDeepLinks,NonUniqueLinkTypeHomepages,NonUniqueLinkTypeDirect,NonUniqueLinkTypeIndirect,NonUniqueLinkTypeFollow,NonUniqueLinkTypeNoFollow,NonUniqueLinkTypeHTTP,NonUniqueLinkTypeHTTPS,NonUniqueLinkTypeRedirects,NonUniqueLinkTypeTextLinks,NonUniqueLinkTypeImages,NonUniqueLinkTypeFrames,RefDomainTypeLive,RefDomainTypeFollow,RefDomainTypeHomepage,RefDomainTypeDirect,RefDomainTypeProtocolHTTPS
goteborgsbilder.se,19.0,9,Arts/Performing Arts,9.0,Computers/Organizations,5.0,Arts/Visual Arts,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,9.0,0.0,0.0,0.0,,Göteborgs Bilder,https://www.goteborgsbilder.se/,en,English,99.0,50.0,sv,Swedish,97.0,83.9,14.0,35.228.93.53,376.0,317.0,59.0,364.0,12.0,34.0,342.0,328.0,48.0,58.0,318.0,19.0,354.0,1.0,2.0,32.0,28.0,5.0,16.0,26.0
forumdelimage.org,10.0,9,Arts,9.0,Arts/Photography,7.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,5.0,0.0,2.0,1.0,,"One moment, please...",https://skrotakarnvapen.nu/,en,English,99.0,100.0,en,English,83.0,49.5,5.0,194.9.94.85,122.0,110.0,12.0,122.0,0.0,122.0,0.0,114.0,8.0,54.0,68.0,0.0,121.0,1.0,0.0,20.0,17.0,0.0,21.0,17.0
xn--naprapateker-gjb.se,18.0,8,Sports/Orienteering,8.0,Recreation/Pets,5.0,Recreation,3.0,Society/Religion and Spirituality,2.0,,,,,,,,,,,,,0.0,,,1.0,,24.0,2.0,0.0,0.0,,Naprapat Ekerö | Med.Arbetarna Naprapaterna AB,https://xn--naprapateker-gjb.se/,sv,Swedish,87.0,76.9,sv,Swedish,96.0,100.0,34.0,35.228.53.67,25.0,23.0,2.0,21.0,4.0,25.0,0.0,23.0,2.0,0.0,25.0,0.0,25.0,0.0,0.0,5.0,5.0,4.0,6.0,6.0
hansmikaels.se,7.0,8,Society/People,8.0,Business,2.0,Arts/Crafts,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,3.0,0.0,1.0,1.0,,Badrumsrenovering 🛁 Stockholm | Nybergs Kakel & Golv | 2022,https://badrumsrenoveringaristockholm.se/,,,,,sv,Swedish,76.0,62.5,3.0,194.9.94.86,8.0,6.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
migrationsdagen.se,8.0,8,Society/Government,8.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Föreningen Nordens Ungdomsförbund – Diverse Föreningsdata,https://www.fnuf.se/,,,,,sv,Swedish,92.0,82.3,2.0,194.9.94.85,20.0,20.0,0.0,20.0,0.0,20.0,0.0,19.0,1.0,0.0,20.0,0.0,18.0,2.0,0.0,5.0,5.0,0.0,5.0,5.0
esil2020.se,16.0,8,Science/Social Sciences,8.0,Computers/Internet/On the Web,4.0,Recreation/Travel,4.0,Reference/Education,4.0,,,,,,,,,,,,,0.0,,,1.0,,20.0,1.0,1.0,1.0,,esil2020.se – Konferens,https://esil2020.se/,en,English,98.0,88.8,sv,Swedish,87.0,49.3,36.0,194.9.94.85,111.0,104.0,7.0,104.0,7.0,38.0,73.0,84.0,27.0,58.0,53.0,21.0,90.0,0.0,0.0,21.0,14.0,3.0,7.0,16.0
fotografullabrittjonsson.se,8.0,8,Regional/Europe,8.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,,https://www.fishingposts.com/,,,,,sv,Swedish,90.0,100.0,2.0,194.9.94.86,22.0,22.0,0.0,22.0,0.0,22.0,0.0,21.0,1.0,2.0,20.0,0.0,18.0,4.0,0.0,6.0,5.0,0.0,6.0,5.0
glomdabarnen.se,16.0,8,Regional/Europe,8.0,Arts/Crafts,2.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,215.0,1.0,0.0,0.0,,Glömda Barnen,https://www.glomdabarnen.se/,sv,Swedish,99.0,100.0,sv,Swedish,98.0,80.0,426.0,94.46.60.47,25.0,23.0,2.0,19.0,6.0,19.0,6.0,25.0,0.0,12.0,13.0,11.0,11.0,3.0,0.0,10.0,10.0,3.0,7.0,6.0
kdskaraborg.se,12.0,8,Regional/Europe,8.0,Arts/Crafts,2.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,41.0,1.0,0.0,0.0,,KDskaraborg.se - Vi förmedlar våra tankar kring politik,https://kdskaraborg.se/,sv,Swedish,93.0,100.0,sv,Swedish,94.0,87.5,73.0,188.114.228.7,43.0,37.0,6.0,39.0,4.0,41.0,2.0,40.0,3.0,4.0,39.0,0.0,30.0,13.0,0.0,8.0,7.0,1.0,8.0,7.0
kennelbrickstones.se,4.0,8,Regional/Europe,8.0,Recreation/Pets,5.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,7245.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,95.0,100.0,7541.0,194.9.94.86,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
produktionssamordning.se,7.0,8,Regional/Europe,8.0,Sports,2.0,Arts/Crafts,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Autism Södermanland,https://www.autism-sodermanland.se/,,,,,sv,Swedish,95.0,100.0,3.0,194.9.94.85,3.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0
tingsrydsskrivareklubb.se,5.0,8,Regional/Europe,8.0,Sports/Hockey,2.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Startsida | Linden Produkter,https://www.lindenprodukter.se/,,,,,sv,Swedish,98.0,100.0,2.0,194.9.94.85,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
kvarnlyckans.se,9.0,8,Recreation/Pets,8.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Fishing Posts – Mina Fishing Posts,https://www.fishingposts.com/,,,,,en,English,84.0,45.4,3.0,194.9.94.85,19.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,16.0,3.0,0.0,19.0,0.0,0.0,7.0,7.0,0.0,7.0,3.0
bionordica.se,1.0,8,Health/Conditions and Diseases,8.0,Health/Nutrition,2.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Vårdkvalitet | Vårdkvalitet,https://vardkvalitet.se/,,,,,sv,Swedish,89.0,100.0,3.0,46.16.232.138,6.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
medicinteknikdagarna2019.se,17.0,8,Health/Alternative,8.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,29.0,1.0,0.0,0.0,,Medicinteknikdagarna 2019,https://www.medicinteknikdagarna2019.se/,en,English,98.0,50.0,sv,Swedish,90.0,71.7,78.0,194.9.94.86,83.0,72.0,11.0,77.0,6.0,51.0,32.0,80.0,3.0,43.0,40.0,24.0,57.0,2.0,0.0,17.0,18.0,3.0,9.0,15.0
prinsig.se,10.0,8,Computers/Software/Operating Systems,8.0,Computers/Security,3.0,Computers/Programming/Languages,2.0,Computers/Open Source,2.0,Arts/Crafts,2.0,,,,,,,,,,,0.0,,,0.0,,12.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,en,English,98.0,95.1,15.0,194.9.94.85,345.0,334.0,11.0,345.0,0.0,345.0,0.0,21.0,324.0,10.0,335.0,0.0,345.0,0.0,0.0,26.0,13.0,0.0,28.0,25.0
bserver.se,5.0,8,Computers/Internet/Web Design and Development,8.0,Regional/Europe,6.0,Arts/Literature,5.0,Recreation/Pets,5.0,,,,,,,,,,,,,0.0,,,0.0,,2.0,0.0,1.0,1.0,,,,,,,,sv,Swedish,86.0,94.1,7.0,194.9.94.85,19.0,19.0,0.0,18.0,1.0,19.0,0.0,19.0,0.0,1.0,18.0,0.0,15.0,4.0,0.0,3.0,3.0,1.0,3.0,2.0
shsf.se,13.0,8,Business/Transportation and Logistics,8.0,Reference/Education,5.0,Science/Chemistry,2.0,,,,,,,,,,,,,,,0.0,,,0.0,,22.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,en,English,92.0,81.6,25.0,194.9.94.86,257.0,248.0,9.0,256.0,1.0,257.0,0.0,182.0,75.0,112.0,145.0,0.0,257.0,0.0,0.0,41.0,40.0,1.0,42.0,15.0
aroundgreece.tv,8.0,8,Business/Business Services,8.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,5099.0,0.0,1.0,1.0,,Bloggen om Internet | Vi bloggar om internet,http://www.spanishholidaysguide.com/,,,,,en,English,99.0,57.5,6639.0,194.9.94.86,187.0,138.0,49.0,185.0,2.0,187.0,0.0,186.0,1.0,152.0,35.0,1.0,186.0,0.0,0.0,6.0,5.0,1.0,6.0,3.0
envirum.se,6.0,8,Business/Agriculture and Forestry,8.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,61.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,95.0,89.4,61.0,46.30.215.191,22.0,22.0,0.0,22.0,0.0,22.0,0.0,18.0,4.0,2.0,20.0,0.0,22.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0
summervvs.se,7.0,8,Business/Agriculture and Forestry,8.0,Arts/Crafts,2.0,Science/Reference,1.0,Shopping/Gifts,1.0,Health/Mental Health,1.0,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,96.0,100.0,3.0,194.9.94.86,37.0,37.0,0.0,37.0,0.0,37.0,0.0,34.0,3.0,0.0,37.0,0.0,37.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0
mamakin.se,19.0,8,Arts/Music,8.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,5.0,0.0,4.0,4.0,,Fansidan om Mama Kin,https://www.mamakin.se/,en,English,98.0,66.6,sv,Swedish,70.0,50.0,12.0,82.102.3.70,204.0,198.0,6.0,198.0,6.0,162.0,42.0,160.0,44.0,103.0,101.0,5.0,179.0,20.0,0.0,48.0,40.0,4.0,35.0,35.0
rormokarevarmland.se,11.0,8,Arts/Music,8.0,Recreation/Food,5.0,Arts,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Nyhetsflöde - JAP Entreprenad,https://www.japentreprenad.se/,,,,,sv,Swedish,98.0,93.3,2.0,194.9.94.86,106.0,82.0,24.0,56.0,50.0,106.0,0.0,106.0,0.0,35.0,71.0,0.0,106.0,0.0,0.0,24.0,25.0,11.0,25.0,24.0
skrotakarnvapen.nu,15.0,8,Arts,8.0,Arts/Photography,6.0,Arts/Crafts,2.0,,,,,,,,,,,,,,,0.0,,,0.0,,8.0,3.0,1.0,0.0,,"One moment, please...",,en,English,97.0,91.5,en,English,83.0,50.9,115.0,91.201.60.88,125.0,113.0,12.0,123.0,2.0,7.0,118.0,115.0,10.0,54.0,71.0,0.0,124.0,1.0,0.0,23.0,19.0,1.0,3.0,19.0
brf-aftonstjarnan.se,5.0,7,Sports/Orienteering,7.0,Business,3.0,Business/Real Estate,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,Mäklaradresser - Adresser/register för fastighetsmäklare,https://maklaradresser.se/,,,,,sv,Swedish,98.0,100.0,2.0,194.9.94.86,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
goodshop.nu,7.0,7,Society/Organizations,7.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,0.0,1.0,1.0,,,,,,,,sv,Swedish,88.0,98.8,4.0,194.9.94.86,90.0,89.0,1.0,90.0,0.0,90.0,0.0,86.0,4.0,0.0,90.0,0.0,88.0,2.0,0.0,7.0,4.0,0.0,7.0,7.0
southdublinastronomy.org,14.0,7,Science/Astronomy,7.0,Arts/Crafts,2.0,Health/Mental Health,2.0,Science/Reference,2.0,Shopping/Gifts,2.0,,,,,,,,,,,0.0,,,1.0,,35.0,1.0,2.0,2.0,,"One moment, please...",https://southdublinastronomy.org/,en,English,98.0,84.0,en,English,99.0,98.8,148.0,91.201.60.88,105.0,105.0,0.0,105.0,0.0,105.0,0.0,19.0,86.0,5.0,100.0,0.0,98.0,7.0,0.0,11.0,8.0,0.0,11.0,7.0
beedigd-vertalen.nu,16.0,7,Regional/Europe,7.0,Computers/Internet/Searching,5.0,Sports/Winter Sports,5.0,Recreation/Travel,4.0,Games/Video Games/Shooter,4.0,Arts/Music,4.0,Recreation/Outdoors,4.0,Health/Alternative,4.0,Business/Real Estate,4.0,Recreation/Humor,4.0,0.0,,,1.0,,18.0,3.0,17.0,11.0,,Juridikblogg | Juridik,http://www.beedigd-vertalen.nu/,sv,Swedish,98.0,100.0,nl,Dutch/Flemish,83.0,65.5,72.0,46.246.45.145,153.0,144.0,9.0,106.0,47.0,131.0,22.0,126.0,27.0,64.0,89.0,14.0,134.0,5.0,0.0,41.0,42.0,35.0,40.0,38.0
brfprotonen.se,4.0,7,Regional/Europe,7.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,sv,Swedish,99.0,100.0,2.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
lindenprodukter.se,11.0,7,Regional/Europe,7.0,Arts/Crafts,2.0,Health/Mental Health,2.0,Science/Reference,1.0,Shopping/Gifts,1.0,,,,,,,,,,,0.0,,,1.0,,5.0,1.0,0.0,0.0,,Startsida | Linden Produkter,https://www.lindenprodukter.se/,sv,Swedish,98.0,75.0,sv,Swedish,88.0,85.7,12.0,194.9.94.85,28.0,23.0,5.0,17.0,11.0,24.0,4.0,22.0,6.0,19.0,9.0,11.0,15.0,2.0,0.0,13.0,9.0,5.0,11.0,7.0
linnnet.se,6.0,7,Regional/Europe,7.0,Sports/Hockey,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,,OS2UG – Flighton OS Webb Användarförening,https://www.os2ug.se/,,,,,sv,Swedish,97.0,100.0,2.0,194.9.94.85,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
catstuff.se,8.0,7,Recreation/Pets,7.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,"One moment, please...",http://www.libra.nu/,,,,,en,English,99.0,80.0,16.0,194.9.94.85,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0
railways.se,14.0,7,Recreation/Models,7.0,Recreation,6.0,Recreation/Antiques,6.0,Society/History,6.0,Regional/Europe,5.0,Reference/Libraries,5.0,Business/Transportation and Logistics,5.0,Society/Issues,5.0,Regional/North America,5.0,Science/Technology,5.0,0.0,,,1.0,,9.0,1.0,1.0,0.0,,Railways – En informativ sida om svensk järnvägsforskning,https://www.railways.se/,en,English,99.0,50.0,sv,Swedish,92.0,99.1,13.0,35.228.132.196,1283.0,1144.0,139.0,1279.0,4.0,879.0,404.0,1283.0,0.0,1275.0,8.0,5.0,1278.0,0.0,0.0,9.0,10.0,2.0,9.0,5.0
archipel.nu,13.0,7,Recreation/Humor,7.0,Computers/Internet/Searching,5.0,Games/Game Studies,4.0,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,1.0,Science/Reference,1.0,Arts/Music,1.0,Regional/Europe,1.0,Sports/Winter Sports,1.0,0.0,,,0.0,,7.0,2.0,0.0,0.0,,"One moment, please...",,en,English,98.0,61.1,en,English,89.0,63.3,60.0,192.165.9.166,1055.0,1038.0,17.0,1042.0,13.0,1055.0,0.0,1005.0,50.0,500.0,555.0,7.0,1044.0,4.0,0.0,38.0,35.0,3.0,43.0,36.0
codespark.se,6.0,7,Computers/Software/Databases,7.0,Computers/Programming/Internet,4.0,Computers/Software/Operating Systems,3.0,Computers/Programming/Languages,2.0,Computers/Programming/Personal Pages,1.0,,,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,en,English,92.0,100.0,3.0,194.9.94.85,3.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0
lenakristensson.se,4.0,7,Computers/Internet/On the Web,7.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,"One moment, please...",https://arkitekterstockholm.se/,,,,,en,English,99.0,100.0,2.0,194.9.94.85,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
bodytonemassage.se,9.0,7,Business/Healthcare,6.0,Regional/Europe,5.0,Home/Consumer Information,5.0,Health/Organizations,4.0,Health/Animal,4.0,Arts/Crafts,2.0,Shopping/Gifts,2.0,Health/Mental Health,2.0,Science/Reference,1.0,Health/Alternative,1.0,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Naprapat Stockholm 2022 I Med.Arbetarna Naprapaterna AB,https://naprapatistockholm.nu/,,,,,sv,Swedish,90.0,77.7,2.0,194.9.94.86,9.0,9.0,0.0,9.0,0.0,9.0,0.0,6.0,3.0,5.0,4.0,0.0,9.0,0.0,0.0,6.0,4.0,0.0,6.0,4.0
frykstamuskelvard.se,7.0,7,Business/Healthcare,6.0,Regional/Europe,5.0,Home/Consumer Information,5.0,Health/Organizations,4.0,Health/Animal,4.0,Health/Alternative,1.0,Science/Anomalies and Alternative Science,1.0,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Naprapat Stockholm 2022 I Med.Arbetarna Naprapaterna AB,https://naprapatistockholm.nu/,,,,,sv,Swedish,85.0,100.0,2.0,194.9.94.86,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
aangiftedoen.nu,16.0,7,Business/Employment,7.0,Computers/Internet/Searching,5.0,Games/Video Games/Shooter,4.0,Arts/Music,4.0,Arts/Crafts,2.0,Science/Reference,1.0,Shopping/Gifts,1.0,Health/Mental Health,1.0,Reference/Education,1.0,,,0.0,,,1.0,,5.0,4.0,0.0,0.0,,Redovisningsekonom i Kampen och IJsselmuiden: administrationskontoret Burgman – Hjälp från ett professionellt administrationskontor vid inlämnande av deklaration,https://www.aangiftedoen.nu/,sv,Swedish,99.0,100.0,nl,Dutch/Flemish,84.0,100.0,10.0,185.41.89.16,30.0,25.0,5.0,15.0,15.0,30.0,0.0,29.0,1.0,11.0,19.0,3.0,20.0,7.0,0.0,9.0,9.0,9.0,10.0,8.0
internetreclame.nu,11.0,7,Business/Business Services,7.0,Computers/Internet/Searching,6.0,Games/Video Games/Shooter,4.0,Arts/Music,4.0,Recreation/Humor,4.0,Computers/Graphics,4.0,,,,,,,,,0.0,,,0.0,,-1.0,-1.0,-1.0,-1.0,,,,,,,,nl,Dutch/Flemish,72.0,97.0,6.0,,75.0,56.0,19.0,18.0,57.0,75.0,0.0,75.0,0.0,15.0,60.0,0.0,67.0,8.0,0.0,32.0,36.0,35.0,36.0,29.0
libra.nu,17.0,7,Business/Business Services,7.0,Recreation/Pets,6.0,Society/Issues,5.0,Arts/Crafts,1.0,,,,,,,,,,,,,0.0,,,0.0,,136.0,3.0,10.0,8.0,,"One moment, please...",,en,English,98.0,99.2,sv,Swedish,78.0,63.6,2934.0,91.201.60.88,273.0,221.0,52.0,257.0,16.0,73.0,200.0,253.0,20.0,91.0,182.0,31.0,237.0,4.0,1.0,42.0,32.0,6.0,13.0,21.0
sctt.nu,7.0,7,Business/Business Services,7.0,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,3.0,0.0,1.0,1.0,,"One moment, please...",http://www.libra.nu/,,,,,en,English,84.0,94.2,8.0,194.9.94.85,35.0,35.0,0.0,34.0,1.0,35.0,0.0,35.0,0.0,1.0,34.0,0.0,35.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0
spanishholidaysguide.com,33.0,7,Business/Business Services,7.0,Computers/Internet/Searching,2.0,Arts/Crafts,2.0,Health/Mental Health,2.0,Science/Reference,1.0,Shopping/Gifts,1.0,,,,,,,,,0.0,,,1.0,,19.0,2.0,3.0,2.0,,Bloggen om Internet | Vi bloggar om internet,http://www.spanishholidaysguide.com/,sv,Swedish,99.0,85.7,en,English,99.0,64.7,6658.0,46.246.45.145,6872.0,5278.0,1594.0,6867.0,5.0,6692.0,180.0,6865.0,7.0,6835.0,37.0,15.0,6841.0,16.0,0.0,18.0,18.0,3.0,16.0,6.0
delaykliniken.se,9.0,7,Arts/Music,7.0,Arts/Crafts,2.0,Science/Reference,1.0,Shopping/Gifts,1.0,Health/Mental Health,1.0,,,,,,,,,,,0.0,,,1.0,,6.0,0.0,2.0,1.0,,Zara Larsson | #1 Musikexport 2022 | William Chand Produktion,https://zaralarsson.nu/,sv,Swedish,90.0,100.0,en,English,98.0,100.0,6.0,194.9.94.85,103.0,46.0,57.0,103.0,0.0,103.0,0.0,10.0,93.0,8.0,95.0,0.0,103.0,0.0,0.0,8.0,4.0,0.0,8.0,7.0
dvdavenue.tv,19.0,7,Arts/Music,6.0,Arts/Television,6.0,Arts/Visual Arts,5.0,Shopping/Children,5.0,Games/Gambling,5.0,Science/Environment,5.0,Recreation/Pets,5.0,Reference/Education,5.0,Computers/Internet,5.0,Society/Law,4.0,0.0,,,1.0,,45.0,2.0,2.0,2.0,,Filmbloggen | Bloggen om näringslivet samt filmer,http://www.dvdavenue.tv/,sv,Swedish,95.0,92.3,en,English,98.0,89.7,89.0,195.238.76.28,1206.0,1160.0,46.0,1206.0,0.0,1206.0,0.0,1067.0,139.0,821.0,385.0,1.0,1184.0,20.0,1.0,117.0,92.0,0.0,122.0,87.0
frihaiku.se,8.0,7,Arts/Literature,7.0,Regional/Europe,5.0,Society/Law,5.0,Society/Religion and Spirituality,4.0,Society/History,2.0,Arts/Crafts,2.0,Science/Reference,1.0,Shopping/Gifts,1.0,Health/Mental Health,1.0,,,0.0,,,0.0,,5.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,91.0,89.4,5.0,194.9.94.86,21.0,16.0,5.0,21.0,0.0,21.0,0.0,20.0,1.0,14.0,7.0,0.0,21.0,0.0,0.0,6.0,6.0,0.0,7.0,4.0
sorbyoppgard.se,8.0,6,Sports/Team Handball,6.0,Recreation/Pets,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Startsida - #gotrollhattan gala,https://www.gotrollhattangala.se/,,,,,sv,Swedish,97.0,83.3,2.0,194.9.94.86,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,6.0,4.0,0.0,8.0,2.0,0.0,5.0,5.0,0.0,5.0,3.0
citycarclub.se,9.0,6,Society/Religion and Spirituality,6.0,Arts/Crafts,2.0,Health/Mental Health,2.0,Shopping/Gifts,2.0,Science/Reference,1.0,,,,,,,,,,,0.0,,,0.0,,3.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,83.0,71.4,3.0,194.9.94.86,21.0,21.0,0.0,20.0,1.0,21.0,0.0,15.0,6.0,8.0,13.0,0.0,21.0,0.0,0.0,9.0,6.0,1.0,9.0,5.0
diakonbloggen.se,4.0,6,Society/Religion and Spirituality,6.0,Society/Genealogy,2.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,2.0,0.0,1.0,1.0,,Startsida - Hjärte Ting,https://www.hjarte-ting.se/,,,,,sv,Swedish,97.0,100.0,2.0,194.9.94.85,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
indile.se,8.0,6,Society/Activism,5.0,Arts,5.0,Regional/Europe,5.0,Recreation/Travel,4.0,Computers/Software/Internet,4.0,Reference/Museums,4.0,Health/Medicine,4.0,Reference/Education,4.0,Sports/Winter Sports,4.0,Recreation,4.0,0.0,,,1.0,,4.0,0.0,1.0,1.0,,Familjerätt Göteborg ⚖ | Advokatfirman Lege | Fri rådgivning,https://xn--familjerttgteborg-xqb95a.nu/,,,,,sv,Swedish,86.0,100.0,4.0,194.9.94.86,605.0,602.0,3.0,600.0,5.0,605.0,0.0,605.0,0.0,8.0,597.0,0.0,605.0,0.0,0.0,7.0,7.0,3.0,7.0,7.0
gewaconsulting.se,6.0,6,Science/Environment,6.0,Science/Biology,2.0,Reference/Education,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,4.0,0.0,1.0,1.0,,Promosalons – William Chand,https://promosalons.se/,,,,,fr,French,49.0,57.1,4.0,93.188.2.54,26.0,16.0,10.0,26.0,0.0,26.0,0.0,26.0,0.0,0.0,26.0,0.0,8.0,18.0,0.0,3.0,3.0,0.0,3.0,3.0
adalabob.se,6.0,6,Regional/Europe,6.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,5.0,0.0,10.0,1.0,,Parkerad hos Loopia,,sv,Swedish,90.0,100.0,sv,Swedish,69.0,100.0,5.0,194.9.94.85,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
